VisitID,ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
3437,4195,CBW05583-030730,6,John Day,7/20/2015,JR2,Jen Rogers Crew,2015,5,Middle Fork John Day-Source,Rotating Panel 2,7/20/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,-2.436,1.04317,1.04275,420.85199,907.61752,44.5501,329.03551,3.31164,0.44143,0.11453,7.18718,127.08265,126.28289,0.32777,1.3739,126.0486,0.16379,0.83672,7.08244,0.21946,14.49997,0.29564,24.08522,0.37172,3.30768,0.20614,36.84625,0.43168,23.34867,0.41061,79.93,4,3.14756,0.45,19.94669,18.99243,236.93,6,4.72134,17.26994,56.2977,78.5,4,3.14756,7.31849,18.65264,0.0261,0.67777,1.58528,18,113,326,1.14285,4.47619,200,130,3.5,3.5,41.5,36,14.5,28,92,11.44779,43.43117,38.70548,6.41554,9.64348,5.0072,0,84.11169,1.2376,15.8883,75.96505,0,0,0,11.80334,17.31156,9.52811,21.56194,7.49047,8.82129,1.88495,12.58796,0.15268,0.15268,0.000071,1,1,0,1,0,126.28289,,,,,,,0,1,1,0,127.08265,395.36002,1.04,127.08265,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.10142,0.06001,,0.0102,,0.00603,,,0.13378,0.06947,,,0.01345,0.00699,,,10.05444,,37.90662,,75.81323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,4502,CBW05583-032114,6,John Day,8/13/2015,Clove,Salgado crew,2015,5,Greater South Fork John Day-Transport Depositional,Annual,8/13/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,0.63,1.18659,1.21626,292.3247,457.87338,32.59307,110.83623,2.30868,1.12691,0.11505,3.7013,126.62006,123.70619,0.24423,0.80139,123.15468,0.1446,0.79683,3.65554,0.17795,10.8622,0.30331,16.14909,0.24862,2.26256,0.2737,39.46094,1.09648,22.43087,0.90359,139.41,12,9.47717,0.22083,24.57717,47.69012,26.09,3,2.36929,1.25677,8.92501,105.33,7,5.52835,6.5965,36.03185,0.00164,,,0.2,6,13,80.95996,100,424,264,3,6,48,29,20,42.5,96.5,0,0,16.87977,83.12022,10.24757,9.99243,0,71.48377,8.27622,28.53121,60.75894,5.13346,1.48285,4.4,18.16457,21.32363,9.86448,10.29645,6.91727,6.97029,0,0.29452,2.9472,3.03163,0.000045,1,1,0,1,0,123.70619,,,,,,,0,1,1,1,126.62006,270.83002,1.22,126.62006,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4504,CBW05583-032138,6,John Day,7/6/2011,2011- ODFW - Local Crew  - John Day,Local Crew  - John Day,2011,1,Greater John Day-Transport-Private,Rotating Panel 1,7/6/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,1.101,1.20523,1.18251,1131.31042,1856.42827,154.2625,828.91266,5.7107,1.03511,0.10437,9.4984,198.10355,195.44652,0.48042,1.33362,202.8532,0.26572,0.44626,10.97125,0.03504,14.56435,0.0983,21.97237,0.10087,4.67461,0.23624,21.89521,0.47388,13.98506,0.45457,84.74,2,1.00957,0.295,27.0612,7.49043,717.28,5,2.52393,97.10431,63.40258,169.78999,1,0.50479,29.93767,15.00826,0.2862,,,7,51,93,15.66666,20.66666,207,140,0,0,45.7,42.8,8.1,11,100,0.40197,17.48042,42.9667,17.30368,0.04954,9.94872,0,86.9605,,14.3162,87.63273,,,,0.50478,0.50478,0.02035,0.02035,0,0,0.02035,0.02035,0,0,0.000029,1,1,0,1,0,195.44652,,,,,,,0,1,1,1,198.10355,971.81,1.18,198.10355,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,4555,CBW05583-032554,6,John Day,7/8/2012,ShelleysCrewJuly,Shelley Banks Crew,2012,2,Greater John Day-Transport-Private,Rotating Panel 2,7/8/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,0.686,1.09496,1.09622,539.34653,1454.13313,125.69739,297.78928,3.13531,1.20848,0.20634,8.74515,172.0236,166.27876,0.21946,1.14874,171.34569,0.3884,0.55956,8.67491,0.33197,14.69096,0.49073,35.51586,0.47588,3.08075,0.61755,17.74016,0.85894,9.79456,0.74788,120.21,3,1.74395,0.57,58.03114,22.28808,127.33999,3,1.74395,19.7614,23.61005,241.92,3,1.74395,47.55304,44.85428,0.05214,28.625,35.60284,0.02,0.02,0.26,70.83333,83.66666,649,338,0.1,0,23.1,29,10.6,4.8,99.9,0,15.20368,40.10603,44.69027,0,32.61885,0,44.84278,22.53835,55.16548,79.55104,,0.79095,4.3,0,0.58131,0,0.05981,0,0,0,0,0,0,0.090359,1,1,1,1,0,166.27876,,,,,,,0,1,1,3,172.0236,489.47,1.1,172.0236,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,4583,CBW05583-032778,6,John Day,8/4/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,East Fork Beech Creek-Gradient <1,Rotating Panel 1,8/4/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,1.422,1.11407,1.43423,579.46183,1241.44754,40.60052,240.26174,3.45989,0.37696,0.06837,7.40511,167.47963,167.64742,0.20338,0.74353,162.5826,0.11648,0.67444,6.19666,0.27383,16.76197,0.2925,28.39926,0.28063,2.84098,0.41825,39.93128,0.54751,24.40848,0.58648,83,4,2.38835,0.19,11.80257,14.32364,287.06,11,6.56796,19.00202,49.53907,86.05,4,2.38835,7.03614,14.84999,0.02264,,,10,48,105,91.81205,98.5,181,158,7.1,14.5,66,41.5,23.5,58.8,89.2,,,,,,,,,,,,,,,,,0.0407,0.0407,0,0,0.02035,0.02035,0.02035,0.02035,0.000017,1.25962,4,2,1,2,211.17233,,,,,,,113.54897,1.29238,2,1,167.47963,393.30002,1.11,216.44678,,,,2.01435,0.22478,47.87215,0.95925,27.78205,0.96281,1,1,351.0928,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,5644,CBW05583-043762,6,John Day,9/1/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Bridge Creek (MFJD)-Gradient 1-3,Rotating Panel 1,9/1/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,1.337,1.07693,1.07318,315.81853,444.26798,20.41035,88.71889,2.5363,0.26258,0.0662,3.60872,124.51922,123.10968,0.20532,0.74219,123.02581,0.09886,0.67187,3.49148,0.16911,12.25099,0.24143,19.05553,0.34484,2.51201,0.24274,31.28375,0.45478,19.59671,0.41072,26.14,2,1.60618,0.375,4.70119,8.27691,125.76,5,4.01544,7.20981,39.82033,101.6,3,2.40927,7.98989,32.17037,0.04188,,,5,27,86,94.66666,95.66666,121,100,1.7,5.1,75.8,69.5,11,19.9,97.4,1.014,17.62445,46.9566,34.79802,3.72812,5.63218,0,88.45372,,11.73195,45.90918,,,,8.03088,8.83397,0.4008,0.46061,0.30029,0.30029,0.05981,0.05981,0.0407,0.10051,0.000803,1,1,2,1,0,123.10968,,,,,,,0,1,1,0,124.51922,253.5,1.07,124.51922,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,5048,CBW05583-050162,6,John Day,7/29/2014,July,Salgado crew,2014,4,Middle Fork John Day-Source,Rotating Panel 1,7/29/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,2.549,1.109,1.10977,288.61095,468.82273,17.53913,91.5997,2.37236,0.46231,0.05172,3.90554,121.65571,120.04029,0.1949,0.61938,119.23781,0.09561,0.6069,3.89121,0.15406,13.76318,0.29726,21.31031,0.30339,2.35513,0.25173,40.16397,0.68043,25.49997,0.71368,45.39,3,2.46598,0.17667,4.49128,15.72705,142.28,4,3.28797,7.27803,49.2982,64.79,4,3.28797,5.75525,22.44891,0.00609,3.51923,3.89601,10,52,117,8.7619,12.66666,253,158,4.5,11,66,38,16.5,52.5,92,,,,,,,,,,,59.41447,,,2.6,,,1.5056,1.58573,0,0,1.5056,1.57433,0,0.0114,0.000006,1,1,0,1,0,120.04029,,,,,,,0,1,1,0,121.65571,252.46001,1.11,121.65571,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,7541,CBW05583-051058,6,John Day,7/2/2013,SF ODFW Design ODFW Crew,Shelley Banks Crew,2013,3,Greater South Fork John Day-Source,Rotating Panel 3,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,5.272,1.09266,1.12585,305.38504,386.3621,7.74292,48.95331,2.48841,0.4233,0.03679,3.10249,122.72319,124.53278,0.14688,0.521,118.61792,0.06252,0.69025,3.23357,0.34709,11.2062,0.36363,18.19536,0.41983,2.53094,0.37058,20.75867,0.46135,13.19289,0.43357,52.96,11,8.96326,0.103,3.07629,17.34204,109.38,11,8.96326,4.61919,35.81708,1.95,1,0.81484,0.04744,0.63854,,0.44444,0.6588,0.58,17,48,,,141.8,90,14.5,31,24.2,7.3,21.2,61.9,76.2,2.37263,8.64051,58.56321,30.42364,7.2445,32.99348,0,59.762,0,40.2408,72.58117,0.85558,0.16346,0.5,12.22262,17.11168,2.17908,2.52816,0.10051,0.27187,2.01876,2.19648,0.05981,0.05981,,,1,,1,,124.53278,,,,,,,,,1,,122.72319,164.29002,1.13,122.72319,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,7541,CBW05583-051058,6,John Day,8/14/2016,Happy,Salgado crew,2016,6,Greater South Fork John Day-Source,Rotating Panel 3,8/14/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,5.055,1.12867,1.143,173.12958,290.14337,6.22803,48.29422,1.37568,0.41269,0.03093,2.33937,125.85004,124.02613,0.15925,0.55737,123.79398,0.05106,0.64668,2.32147,0.40132,11.73636,0.42717,19.13518,0.5343,1.34078,0.42535,28.23949,0.56868,18.03371,0.52635,35.36,16,12.71354,0.07875,1.83197,20.42401,105.94,15,11.91895,4.1556,61.19116,4.36,2,1.58919,0.20995,2.51834,,0.8,1.78885,0.02,9,29,4.69908,30.231,160.7,128,17,34.5,9.5,1.5,14.5,45.5,77,2.32253,6.64492,52.57929,38.45324,13.6973,19.74872,0,65.81044,0.74351,34.20526,79.61131,3.51608,1.42345,2.5,6.35677,12.71354,0.76314,4.06888,0.0295,2.70419,0.73364,1.36468,0,0,,1,1,1,1,0,124.02613,,,,,,,0,1,1,6,125.85004,145.66,1.14,125.85004,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.04679,0.07372,,0.00391,,0.00616,,,0.16367,0.0988,,,0.01367,0.00825,,,8.35104,,14.29356,,28.58711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,6018,CBW05583-051954,6,John Day,6/27/2013,MF ELR Design ODFW Crew,Shelley Banks Crew,2013,3,Middle Fork John Day-Transport,Rotating Panel 3,6/27/2013,1966,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,1.725,1.25637,1.27202,310.7244,393.5793,17.62188,84.42385,2.60336,0.36778,0.07243,3.32673,119.35507,118.30808,0.21876,0.65967,115.53399,0.11941,0.71152,3.45128,0.41174,10.60498,0.55721,16.90057,0.67937,2.55554,0.27435,20.719,0.51485,13.2598,0.52087,15.89,1,0.83784,0.33,3.56717,5.11386,93.93,4,3.35134,4.68379,30.22936,97.42,5,4.18918,9.35623,31.35254,0.00547,22.61029,23.64437,47,84,206,49.99782,50.46099,65.5,48,4.2,9.8,64.1,53,11.4,28.9,93.6,7.65151,43.48895,11.27243,37.58709,6.81576,20.30809,0,63.59896,11.54144,38.67062,,1.63378,0.35276,1.1,20.9459,31.83777,7.56084,10.0432,0.11962,0.11962,4.58909,5.58685,2.85213,4.33673,,1,1,4,1,0,118.30808,,,,,,,0,1,1,1,119.35507,207.23999,1.27,119.35507,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,6018,CBW05583-051954,6,John Day,8/8/2013,Hitch #4 (RM): Aug 7 to Aug 14 (John Day,Rueben Crew,2013,3,Middle Fork John Day-Transport,Rotating Panel 3,8/8/2013,1966,1,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.80434,24.63026,0.03,62,157,86.5,86.5,95.4,100,5.7,16.5,63.2,49,24.4,47.3,91.3,,,,,,,,,,,55.61126,,,1.9,,,1.24785,6.20018,0.97617,1.16788,0.21187,3.05031,0.05981,1.98199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,6018,CBW05583-051954,6,John Day,7/19/2016,Sneezy,Salgado crew,2016,6,Middle Fork John Day-Transport,Rotating Panel 3,7/19/2016,2020,1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00177,21.53571,27.3006,38,107,232,39.8,40.26666,72.3,88,6,10.5,35.5,33.5,11,20,93,,,,,,,,,,,68.54482,,,2.6,,,5.73024,9.41062,3.50388,4.50526,1.9982,4.63871,0.22816,0.26665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,6439,CBW05583-054130,6,John Day,8/29/2013,SF ODFW Design ODFW Crew,Shelley Banks Crew,2013,3,Greater South Fork John Day-Source,Annual,8/29/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.6,27.7,4.3,14.4,39.3,98.5,,,,,,,,,,,37.93257,,,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,8512,CBW05583-067186,6,John Day,8/20/2012,ELRNicoleCrew,Nicole Crew,2012,2,Murderers Creek-Depositional,Rotating Panel 2,8/20/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0433,15.04838,23.13676,8,28,73,21,39,218,140,0,0,87,63,70,94,100,,,,,,,,,,,91.96079,,,1.4,,,0.02035,0.02035,0.02035,0.02035,0,0,0,0,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,8512,CBW05583-067186,6,John Day,9/21/2015,Killer,Salgado crew,2015,5,Murderers Creek-Depositional-Mainstem,Rotating Panel 2,9/21/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08958,2.85606,6.51771,17,47,100,27.2,27.86666,130.5,140,0,0,74,70.5,51.5,55,100,,,,,,,,,,,85.91279,,,20.9,,,0.05654,0.05654,0.05654,0.05654,0,0,0,0,0.000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,10587,CBW05583-076530,6,John Day,6/17/2013,MF ODFW Design ODFW Crew,Shelley Banks Crew,2013,3,Greater Middle Fork John Day-Source-Public,Rotating Panel 3,6/17/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,2.493,1.2708,1.28207,261.98622,299.06349,10.28746,32.10689,2.24557,0.49638,0.07215,2.56315,116.66782,116.67796,0.11038,0.61755,114.13419,0.07715,1.03594,2.51296,0.33047,16.73526,0.58911,27.01437,0.62347,2.17143,0.29007,27.75087,0.59387,17.37878,0.56227,74.01,6,5.14281,0.10833,2.7194,28.24958,71.17,7,5.99994,4.46073,27.16555,17.68,2,1.71427,3.10262,6.74845,,6.06818,12.69453,12,28,55,3.35052,11.23714,118.5,100,7,17.6,24.4,10.4,21.2,45.8,89.4,13.67401,23.97979,54.91188,7.43429,7.84508,5.35981,0,86.7951,0,13.20489,65.68158,0,0,0,2.5714,2.5714,1.23091,1.23091,0,0,1.23091,1.23091,0,0,,1,1,1,1,0,116.67796,,,,,,,0,1,1,0,116.66782,162.86002,1.28,116.66782,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,10587,CBW05583-076530,6,John Day,9/21/2016,Dopey,Salgado crew,2016,6,Greater Middle Fork John Day-Source-Public,Rotating Panel 3,9/21/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,2.483,1.2929,1.29098,196.64049,352.52356,9.87362,49.57112,1.67295,0.4637,0.06061,3.04423,117.54085,115.80038,0.15844,0.59509,117.08241,0.06993,0.94805,3.03197,0.22685,12.46367,0.34813,20.81372,0.39608,1.66805,0.29977,27.62996,0.60064,18.59312,0.61976,62.45,10,8.50768,0.166,6.71903,31.75846,38.08,10,8.50768,1.07161,19.36529,49.87,12,10.20922,2.07048,25.361,,13.5,28.07579,0.08,1,43,18.4956,21.5601,241,120,6,11,30,26.5,7.5,17,94,7.3853,22.22872,53.81083,16.57513,11.26861,15.92187,0,72.8095,0,27.19049,73.95158,0,0,0,5.95537,9.35844,3.5177,8.45656,3.3424,7.62703,0,0.39819,0.1753,0.43134,,1,1,0,1,0,115.80038,,,,,,,0,1,1,0,117.54085,150.39999,1.29,117.54085,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,-0.11807,0.07588,,-0.00602,,0.00387,,,0.13597,0.08135,,,0.00693,0.00415,,,5.09731,,-43.41733,,-86.83466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,10008,CBW05583-085362,6,John Day,6/28/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,6/28/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,0.949,1.49296,1.47456,455.80238,588.40486,111.39322,155.01832,3.73633,0.71917,0.16898,4.87306,121.99204,120.74645,0.30205,1.1347,124.0742,0.40134,0.57013,4.82888,0.16814,8.32913,0.34113,13.65124,0.28406,3.69567,0.2143,19.36414,0.48338,11.60543,0.5651,98.88,5,4.09863,0.194,28.97888,21.69361,0,0,0,0,0,322.81,5,4.09863,78.81035,70.82236,0.32599,,,1,3,19,51.18421,69.23245,426,246,1.1,3.375,79.2,61.9,16.1,36,97.4,0.83535,0.38834,65.49282,32.89513,4.77784,26.9207,0,71.1626,,34.79994,38.99535,,,,10.65643,10.65643,0.62459,0.62459,0.16669,0.16669,0,0,0.4579,0.4579,0.000301,1,1,0,1,0,120.74645,,,,,,,0,1,1,2,121.99204,421.68997,1.47,121.99204,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,10008,CBW05583-085362,6,John Day,9/9/2014,Post Fire,Salgado crew,2014,4,Murderers Creek-Transport-Mainstem,Rotating Panel 1,9/9/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,0.946,1.49547,1.49643,256.28583,430.72739,19.78924,77.99926,2.04388,0.66606,0.10709,3.50692,125.39164,122.82197,0.18572,0.85803,124.24025,0.10241,1.0768,3.45128,0.20103,13.26016,0.36402,19.63991,0.32831,1.96255,0.36633,54.66895,1.21041,34.11663,1.25634,22.18,2,1.595,0.37,5.96333,8.6544,49.36,6,4.78501,1.35576,19.25975,117.55,5,3.98751,9.94123,45.86676,0.00069,,,0.16,14,27,45.55555,49.66666,858,360,2,6.5,31,24,10.5,21,96.5,0,0.08911,45.96752,53.94336,5.66502,23.03876,0,62.34465,8.95155,37.67219,71.57235,5.423,1.27125,3.3,14.35502,15.95002,0.573,0.63669,0.03052,0.03052,0.16686,0.16686,0.3756,0.43929,0.001071,1.08131,2,1,1,1,132.80811,0.87414,0.28824,19.55805,0.3555,12.65824,0.32168,4.81949,1,1,1,125.39164,189.09,1.5,125.39164,,18.63,8.9688,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,350.47208,0.39656,,350.47208,,0.39656,,,350.47208,0.39656,,,350.47208,0.39656,,,100,,50,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
